0	-1.267	0.465	2.198	3.931	5.663	7.396	9.129	10.861	12.594	14.327	16.059	17.792	19.525	21.257	22.99	24.723	26.455	28.188	29.921	31.653	33.386	35.119	36.851	38.584	40.317	42.05	43.782	45.515	47.248	48.98	50.713	52.446	54.178	55.911	57.644	59.376	61.109	62.842	64.574	66.307	68.04	69.772	71.505	73.238	74.97	76.703	78.436	80.168	81.901	83.634	85.366	87.099	88.832	90.564	92.297	94.03	95.762	97.495	99.228	100.96	102.693	104.426	106.158	107.891	109.624	111.356	113.089	114.822	116.554	118.287	120.02	121.752	123.485	125.218	126.95	128.683	130.416	132.149	133.881	135.614	137.347	139.079	140.812	142.545	144.277	146.01	147.743	149.475	151.208	152.941	154.673	156.406	158.139	159.871	161.604	163.337	165.069	166.802	168.535	170.267
8	0	0	0	0	1.231	3.327	5.22	6.856	8.109	9.062	9.798	10.368	10.804	11.127	11.355	11.542	11.721	11.894	12.061	12.225	12.385	12.543	12.7	12.855	13.007	13.144	13.269	13.381	13.483	13.575	13.658	13.733	13.8	13.86	13.913	13.961	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.926	13.833	13.722	13.595	13.45	13.289	13.111	12.917	12.676	12.377	12.016	11.593	11.103	10.542	9.907	9.188	8.369	7.43	6.342	5.069	3.634	2.264	1.007	0	0
8.2	0	0	0	0.75	2.857	4.605	6.103	7.388	8.431	9.271	9.942	10.473	10.885	11.194	11.412	11.594	11.768	11.936	12.1	12.26	12.417	12.572	12.726	12.878	13.027	13.163	13.285	13.395	13.495	13.585	13.666	13.74	13.805	13.864	13.916	13.962	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.928	13.838	13.73	13.606	13.465	13.308	13.135	12.946	12.709	12.412	12.054	11.631	11.141	10.579	9.94	9.218	8.396	7.45	6.349	5.047	3.562	2.127	0.782	0	0
8.4	0	0	0.703	2.703	4.22	5.548	6.756	7.818	8.719	9.469	10.084	10.577	10.965	11.258	11.469	11.645	11.814	11.978	12.137	12.294	12.448	12.6	12.751	12.901	13.048	13.181	13.301	13.41	13.508	13.596	13.675	13.747	13.811	13.868	13.919	13.963	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.931	13.843	13.739	13.618	13.481	13.327	13.159	12.974	12.741	12.448	12.092	11.671	11.181	10.618	9.977	9.253	8.429	7.48	6.372	5.05	3.527	2.041	0.624	0	0
8.6	0	0.773	2.549	3.943	5.163	6.269	7.285	8.196	8.988	9.662	10.223	10.681	11.044	11.321	11.523	11.694	11.859	12.018	12.174	12.327	12.478	12.627	12.776	12.924	13.068	13.199	13.318	13.424	13.52	13.606	13.684	13.754	13.816	13.872	13.921	13.965	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.933	13.848	13.747	13.629	13.496	13.347	13.183	13.003	12.774	12.485	12.131	11.712	11.222	10.659	10.017	9.292	8.467	7.518	6.407	5.072	3.522	1.993	0.51	0	0
8.8	0.566	2.358	3.728	4.896	5.936	6.882	7.753	8.544	9.245	9.85	10.361	10.783	11.121	11.383	11.577	11.742	11.902	12.058	12.21	12.359	12.508	12.654	12.8	12.946	13.089	13.218	13.334	13.438	13.532	13.617	13.693	13.761	13.822	13.876	13.924	13.966	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.936	13.854	13.755	13.641	13.512	13.367	13.207	13.031	12.807	12.521	12.171	11.753	11.265	10.703	10.06	9.335	8.511	7.563	6.451	5.111	3.541	1.976	0.427	0	0
9	2.021	3.516	4.701	5.718	6.621	7.435	8.186	8.876	9.495	10.036	10.499	10.885	11.198	11.443	11.629	11.789	11.945	12.096	12.245	12.391	12.536	12.681	12.824	12.968	13.108	13.235	13.35	13.452	13.545	13.628	13.702	13.769	13.828	13.881	13.927	13.967	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.938	13.859	13.764	13.653	13.527	13.386	13.231	13.06	12.841	12.558	12.211	11.796	11.31	10.748	10.106	9.381	8.559	7.614	6.505	5.164	3.583	1.985	0.367	0	0
9.2	2.954	4.512	5.572	6.471	7.257	7.954	8.6	9.199	9.742	10.222	10.637	10.987	11.273	11.502	11.68	11.835	11.986	12.134	12.279	12.422	12.565	12.706	12.848	12.989	13.128	13.253	13.365	13.466	13.557	13.638	13.711	13.776	13.834	13.885	13.93	13.969	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.941	13.864	13.772	13.665	13.543	13.406	13.255	13.089	12.874	12.596	12.252	11.84	11.356	10.795	10.153	9.429	8.61	7.669	6.565	5.228	3.643	2.016	0.324	0	0
9.4	3.456	5.227	6.328	7.166	7.86	8.453	9.001	9.514	9.983	10.401	10.768	11.082	11.345	11.561	11.731	11.881	12.028	12.171	12.313	12.453	12.593	12.732	12.871	13.01	13.147	13.27	13.381	13.48	13.569	13.649	13.72	13.783	13.839	13.889	13.932	13.97	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.943	13.87	13.781	13.677	13.559	13.426	13.28	13.118	12.908	12.634	12.294	11.884	11.402	10.843	10.203	9.48	8.664	7.728	6.632	5.303	3.718	2.066	0.298	0	0
9.6	3.836	5.696	6.833	7.661	8.309	8.833	9.313	9.763	10.176	10.55	10.882	11.17	11.415	11.618	11.781	11.927	12.069	12.209	12.347	12.484	12.62	12.757	12.893	13.031	13.166	13.287	13.396	13.494	13.581	13.659	13.729	13.79	13.845	13.893	13.935	13.971	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.946	13.875	13.79	13.689	13.575	13.446	13.304	13.148	12.942	12.672	12.336	11.93	11.45	10.893	10.253	9.533	8.721	7.791	6.704	5.387	3.809	2.132	0.287	0	0
9.8	4.153	6.074	7.231	8.046	8.658	9.133	9.564	9.969	10.343	10.683	10.987	11.254	11.484	11.676	11.832	11.973	12.11	12.246	12.38	12.514	12.648	12.782	12.916	13.051	13.184	13.304	13.411	13.507	13.593	13.669	13.737	13.797	13.851	13.897	13.938	13.972	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.948	13.881	13.799	13.702	13.592	13.467	13.33	13.178	12.977	12.712	12.379	11.977	11.5	10.945	10.307	9.588	8.781	7.858	6.781	5.479	3.911	2.214	0.29	0	0
10	4.43	6.399	7.57	8.374	8.956	9.391	9.783	10.152	10.494	10.806	11.087	11.336	11.551	11.733	11.883	12.018	12.151	12.283	12.414	12.544	12.675	12.806	12.938	13.072	13.203	13.321	13.426	13.52	13.604	13.679	13.746	13.804	13.856	13.901	13.94	13.974	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.951	13.886	13.808	13.715	13.609	13.489	13.357	13.21	13.014	12.754	12.426	12.027	11.553	11.001	10.365	9.65	8.847	7.932	6.867	5.58	4.025	2.31	0.308	0	0
10.2	4.678	6.689	7.873	8.667	9.224	9.623	9.982	10.32	10.635	10.923	11.184	11.415	11.618	11.79	11.933	12.064	12.192	12.32	12.447	12.574	12.702	12.831	12.961	13.092	13.221	13.337	13.441	13.534	13.616	13.689	13.754	13.811	13.862	13.905	13.943	13.975	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.953	13.892	13.817	13.728	13.626	13.511	13.384	13.243	13.053	12.797	12.474	12.08	11.61	11.061	10.428	9.716	8.92	8.015	6.963	5.698	4.161	2.429	0.36	0	0
10.4	4.903	6.954	8.148	8.934	9.469	9.838	10.168	10.478	10.768	11.035	11.277	11.494	11.684	11.847	11.984	12.109	12.233	12.356	12.48	12.604	12.729	12.855	12.983	13.112	13.239	13.354	13.456	13.547	13.628	13.699	13.763	13.818	13.867	13.909	13.946	13.976	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.956	13.897	13.826	13.741	13.644	13.534	13.412	13.277	13.093	12.843	12.525	12.136	11.671	11.126	10.496	9.788	8.999	8.105	7.07	5.831	4.322	2.583	0.46	0	0
10.6	5.111	7.198	8.404	9.183	9.698	10.039	10.342	10.629	10.896	11.144	11.369	11.571	11.749	11.904	12.034	12.154	12.274	12.393	12.513	12.634	12.756	12.879	13.005	13.132	13.258	13.37	13.471	13.56	13.639	13.709	13.771	13.825	13.873	13.913	13.948	13.977	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.958	13.903	13.835	13.755	13.662	13.557	13.441	13.312	13.134	12.89	12.578	12.194	11.734	11.193	10.568	9.865	9.084	8.202	7.186	5.977	4.504	2.771	0.61	0	0
10.8	5.304	7.426	8.644	9.416	9.913	10.23	10.509	10.773	11.02	11.249	11.459	11.647	11.815	11.96	12.084	12.199	12.314	12.43	12.546	12.663	12.783	12.904	13.027	13.152	13.276	13.387	13.485	13.573	13.651	13.719	13.779	13.832	13.878	13.917	13.951	13.979	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.961	13.909	13.844	13.768	13.68	13.581	13.471	13.348	13.176	12.939	12.633	12.254	11.8	11.264	10.643	9.946	9.174	8.306	7.311	6.135	4.705	2.989	0.81	0	0
11	5.484	7.641	8.87	9.638	10.119	10.412	10.669	10.912	11.141	11.353	11.547	11.723	11.88	12.017	12.135	12.245	12.355	12.466	12.579	12.693	12.809	12.928	13.048	13.172	13.294	13.403	13.5	13.586	13.662	13.729	13.788	13.839	13.883	13.921	13.953	13.98	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.963	13.914	13.854	13.782	13.699	13.605	13.501	13.385	13.219	12.988	12.689	12.317	11.868	11.338	10.722	10.031	9.269	8.416	7.443	6.303	4.922	3.235	1.056	0	0
11.2	5.653	7.845	9.085	9.85	10.315	10.587	10.823	11.047	11.258	11.454	11.634	11.798	11.945	12.074	12.185	12.29	12.395	12.503	12.611	12.722	12.836	12.952	13.07	13.191	13.312	13.419	13.515	13.599	13.673	13.739	13.796	13.846	13.889	13.925	13.956	13.981	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.966	13.92	13.863	13.796	13.718	13.63	13.531	13.422	13.263	13.039	12.746	12.381	11.938	11.414	10.804	10.121	9.369	8.531	7.582	6.48	5.152	3.506	1.347	0	0
11.4	5.812	8.039	9.291	10.053	10.505	10.757	10.973	11.179	11.373	11.554	11.721	11.873	12.009	12.13	12.235	12.335	12.436	12.539	12.644	12.752	12.862	12.976	13.092	13.211	13.33	13.436	13.529	13.612	13.685	13.748	13.804	13.853	13.894	13.929	13.959	13.982	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.968	13.925	13.873	13.81	13.737	13.654	13.563	13.46	13.308	13.091	12.805	12.447	12.011	11.493	10.889	10.213	9.473	8.651	7.727	6.663	5.393	3.796	1.676	0	0
11.6	5.963	8.224	9.489	10.248	10.688	10.921	11.119	11.308	11.486	11.652	11.806	11.947	12.074	12.187	12.286	12.38	12.476	12.575	12.677	12.781	12.889	12.999	13.113	13.23	13.347	13.452	13.544	13.625	13.696	13.758	13.812	13.859	13.899	13.933	13.961	13.984	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.97	13.931	13.882	13.824	13.756	13.68	13.594	13.499	13.354	13.144	12.866	12.514	12.085	11.575	10.977	10.31	9.581	8.777	7.878	6.853	5.642	4.103	2.037	0	0
11.8	6.106	8.402	9.68	10.438	10.866	11.081	11.262	11.434	11.596	11.749	11.89	12.02	12.138	12.243	12.336	12.425	12.517	12.612	12.709	12.811	12.915	13.023	13.135	13.25	13.365	13.468	13.558	13.637	13.707	13.768	13.821	13.866	13.905	13.937	13.964	13.985	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.973	13.937	13.892	13.838	13.776	13.705	13.626	13.538	13.401	13.198	12.927	12.583	12.162	11.658	11.068	10.409	9.693	8.906	8.033	7.048	5.897	4.422	2.423	0	0
12	6.242	8.573	9.864	10.621	11.039	11.237	11.401	11.557	11.705	11.845	11.974	12.093	12.202	12.3	12.386	12.47	12.557	12.648	12.742	12.84	12.941	13.047	13.156	13.269	13.383	13.484	13.572	13.65	13.718	13.778	13.829	13.873	13.91	13.941	13.966	13.986	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.975	13.943	13.902	13.853	13.795	13.731	13.659	13.577	13.448	13.253	12.99	12.653	12.24	11.744	11.161	10.512	9.808	9.04	8.193	7.246	6.156	4.75	2.83	0	0
12.2	6.371	8.738	10.043	10.8	11.208	11.39	11.538	11.679	11.813	11.939	12.057	12.166	12.266	12.356	12.436	12.515	12.598	12.684	12.774	12.869	12.968	13.071	13.178	13.289	13.401	13.5	13.587	13.663	13.729	13.787	13.837	13.879	13.915	13.945	13.969	13.987	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.978	13.948	13.911	13.867	13.815	13.757	13.691	13.618	13.496	13.309	13.053	12.725	12.319	11.832	11.257	10.617	9.927	9.178	8.358	7.449	6.417	5.084	3.249	0.515	0
12.4	6.494	8.897	10.216	10.974	11.373	11.54	11.672	11.799	11.919	12.033	12.14	12.239	12.33	12.413	12.487	12.56	12.638	12.72	12.807	12.898	12.994	13.094	13.199	13.308	13.418	13.516	13.601	13.676	13.741	13.797	13.845	13.886	13.921	13.949	13.971	13.988	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.98	13.954	13.921	13.881	13.835	13.783	13.724	13.658	13.544	13.365	13.118	12.797	12.4	11.921	11.355	10.725	10.049	9.319	8.526	7.654	6.679	5.42	3.677	1.1	0
12.6	6.612	9.05	10.385	11.144	11.534	11.687	11.804	11.917	12.025	12.126	12.222	12.311	12.394	12.469	12.537	12.605	12.678	12.756	12.839	12.927	13.02	13.118	13.22	13.328	13.436	13.532	13.615	13.688	13.752	13.806	13.853	13.893	13.926	13.953	13.974	13.99	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.983	13.96	13.931	13.896	13.855	13.809	13.758	13.699	13.593	13.422	13.183	12.871	12.483	12.012	11.455	10.836	10.175	9.464	8.697	7.861	6.94	5.757	4.108	1.687	0
12.8	6.724	9.199	10.549	11.31	11.693	11.831	11.935	12.034	12.129	12.219	12.304	12.383	12.457	12.525	12.587	12.65	12.719	12.792	12.872	12.956	13.046	13.142	13.242	13.347	13.453	13.547	13.63	13.701	13.763	13.816	13.861	13.899	13.931	13.957	13.976	13.991	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.985	13.965	13.941	13.911	13.876	13.836	13.792	13.741	13.643	13.48	13.249	12.946	12.566	12.105	11.557	10.949	10.303	9.612	8.871	8.071	7.2	6.093	4.539	2.271	0
13	6.831	9.344	10.71	11.473	11.849	11.974	12.063	12.149	12.232	12.31	12.385	12.455	12.521	12.581	12.637	12.695	12.759	12.829	12.904	12.985	13.072	13.165	13.263	13.366	13.471	13.563	13.644	13.714	13.774	13.826	13.869	13.906	13.936	13.96	13.979	13.992	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.988	13.971	13.95	13.925	13.896	13.863	13.826	13.783	13.693	13.538	13.316	13.022	12.651	12.199	11.661	11.065	10.434	9.763	9.047	8.282	7.458	6.426	4.967	2.847	0
13.2	6.933	9.484	10.867	11.633	12.002	12.114	12.19	12.263	12.334	12.401	12.466	12.527	12.584	12.638	12.688	12.74	12.799	12.865	12.937	13.015	13.099	13.189	13.284	13.385	13.488	13.579	13.658	13.726	13.785	13.835	13.877	13.913	13.941	13.964	13.981	13.993	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.99	13.977	13.96	13.94	13.917	13.89	13.86	13.825	13.743	13.597	13.384	13.099	12.738	12.295	11.767	11.183	10.567	9.916	9.227	8.494	7.713	6.755	5.39	3.412	0.343
13.4	7.031	9.62	11.02	11.79	12.153	12.253	12.315	12.376	12.435	12.492	12.546	12.598	12.647	12.694	12.738	12.785	12.839	12.901	12.969	13.044	13.125	13.212	13.305	13.405	13.506	13.595	13.672	13.739	13.796	13.845	13.885	13.919	13.947	13.968	13.984	13.994	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.993	13.983	13.97	13.955	13.937	13.917	13.895	13.868	13.794	13.657	13.452	13.176	12.825	12.393	11.875	11.303	10.703	10.072	9.408	8.707	7.967	7.079	5.805	3.964	1.162
13.6	7.125	9.752	11.17	11.944	12.302	12.389	12.439	12.488	12.536	12.582	12.627	12.669	12.711	12.75	12.788	12.83	12.88	12.937	13.001	13.073	13.151	13.235	13.327	13.424	13.523	13.611	13.686	13.751	13.807	13.854	13.894	13.926	13.952	13.972	13.986	13.996	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.995	13.988	13.98	13.97	13.958	13.945	13.93	13.911	13.846	13.717	13.522	13.255	12.913	12.491	11.984	11.425	10.841	10.23	9.591	8.921	8.219	7.397	6.213	4.5	1.936
13.8	7.214	9.881	11.317	12.095	12.449	12.525	12.562	12.599	12.636	12.671	12.706	12.741	12.774	12.806	12.838	12.875	12.92	12.973	13.033	13.101	13.177	13.259	13.348	13.443	13.541	13.626	13.7	13.764	13.818	13.864	13.902	13.933	13.957	13.976	13.989	13.997	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.998	13.994	13.99	13.985	13.979	13.972	13.965	13.954	13.897	13.778	13.591	13.334	13.003	12.591	12.095	11.549	10.981	10.391	9.776	9.136	8.47	7.71	6.611	5.02	2.669
14	7.299	10.006	11.461	12.245	12.593	12.659	12.684	12.709	12.735	12.76	12.786	12.812	12.837	12.863	12.888	12.92	12.96	13.009	13.066	13.13	13.203	13.282	13.369	13.462	13.558	13.642	13.714	13.776	13.829	13.873	13.91	13.939	13.962	13.979	13.991	13.998	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13.997	13.95	13.839	13.662	13.415	13.093	12.693	12.208	11.675	11.124	10.553	9.963	9.352	8.719	8.016	6.999	5.525	3.364
